row_id,date,portfolio_id,ticker,sector,asset_class,investment_style,benchmark,currency,market_regime,goal_type,risk_tolerance,investment_horizon_yr,target_annual_return_pct,goal_progress_pct,price_close,avg_cost_basis,shares_held,position_value,unrealized_pnl,unrealized_pnl_pct,portfolio_value,allocation_pct,target_allocation_pct,allocation_drift_pct,cash_pct,pe_ratio,pb_ratio,dividend_yield_pct,revenue_growth_pct,eps_growth_pct,debt_to_equity,free_cash_flow_B,esg_total_score,rsi_14,macd,macd_signal,sma_50,sma_200,momentum_3m_pct,beta,alpha_pct,sharpe_ratio,volatility_30d_pct,max_drawdown_pct,return_1y_pct,benchmark_return_1y_pct,excess_return_pct,slippage_pct,stop_loss_price,analyst_rating,news_sentiment_score,earnings_surprise_pct,next_earnings_days,short_interest_pct,institutional_ownership_pct,recommendation,recommendation_confidence,recommendation_score,recommendation_reasoning,goal_risk_mismatch_flag
778,23-08-2024,PORT-4709,AMGN,Healthcare,Equity,Growth,NASDAQ 100,EUR,Volatile,Balanced,Very Aggressive,3,12.3,100.2,47.39,54.16,329,15591.31,-2227.33,-12.5,2503418.11,0.62,2.37,-1.75,3.09,53.4,14.87,4.02,8.89,10.9,1.47,44.06,29.5,29.5,-0.326,3.913,51.1,45.19,3.48,1.51,7.69,1.24,6.18,-15.31,-24.95,19.05,-44,0.026,41.75,Hold,-0.934,20.66,87,1.86,79.2,HOLD,0.56,3,oversold; positive alpha; benchmark underperformance; attractive yield,FALSE
779,12-11-2023,PORT-7099,XEL,Utilities,Equity,ESG,S&P 500,USD,Volatile,Preservation,Aggressive,5,23.2,50,234.08,253.03,294,68819.52,-5571.3,-7.49,1609883.7,4.27,19.46,-15.19,6.31,14.4,12.99,6.84,5.82,13.49,2.45,47.14,57.5,24.1,-4.88,0.54,210.11,238.78,4.75,2.15,3.94,3.31,29.92,-40.66,-8.7,22.67,-31.37,0.224,207.3,Sell,0.715,17.86,4,11.29,94.4,BUY,0.72,6,oversold; high risk-adj return; positive alpha; benchmark underperformance,FALSE
780,30-08-2024,PORT-9535,EMR,Industrials,Equity,Dividend,Russell 2000,USD,Bull,Preservation,Moderate,10,24,69.7,540.59,550.84,920,497342.8,-9430,-1.86,7988542.19,6.23,6.5,-0.27,4.36,15.4,3.19,6.5,29,63.74,3.39,26.4,52.6,34.8,0.967,3.743,596.85,553.85,-16.13,1.06,-7.2,2.09,23.41,-32.71,11.27,6.54,4.73,0.03,497.45,Strong Sell,0.745,2.34,23,11.63,26.8,STRONG BUY,0.96,7,oversold; high risk-adj return; attractive yield; undervalued P/E,TRUE
781,30-05-2023,PORT-5034,MDLZ,Consumer Staples,Equity,ESG,S&P 500,GBP,Recovery,Aggressive Growth,Conservative,30,5.5,89.5,944,900.45,173,163312,7534.15,4.84,1164385.07,14.03,18.82,-4.79,18.97,36.8,1.7,1.94,13.25,11.98,3.28,39.84,52.4,74.2,3.469,2.909,864.97,808.49,-3.17,1.75,-7.1,2.21,10.21,-0.52,-24.99,9.04,-34.03,0.223,833.27,Strong Buy,-0.664,16.03,71,16.82,88,BUY,0.77,5,overbought; high risk-adj return; benchmark underperformance; analyst upgrade,FALSE
782,13-01-2023,PORT-2731,UNH,Healthcare,Equity,Momentum,Dow Jones,USD,Volatile,ESG,Conservative,7,21,115,22.75,16.12,882,20065.5,5847.66,41.13,230267.47,8.71,10.78,-2.07,1.94,65.7,9.28,0.08,48.96,70.91,1.78,26.42,40.1,70.3,-1.601,-4.667,21.56,25.84,-14.59,0.42,8.6,-0.31,25.72,-2.56,-9.01,32.65,-41.66,0.237,19.44,Strong Sell,0.441,12.86,90,10.66,35.8,REDUCE,0.5,-2,overbought; positive alpha; benchmark underperformance; stretched valuation,TRUE
783,09-05-2024,PORT-7401,BAC,Financials,Equity,Momentum,MSCI World,USD,Bear,Preservation,Very Aggressive,15,14.4,59,149.81,115.18,732,109660.92,25349.16,30.07,6869947.8,1.6,14.82,-13.22,17.21,47.9,13.01,2.78,-3.1,25.7,2.83,30.34,81.8,70.8,2.244,0.988,141.31,173.87,32.67,0.98,11.83,0.09,18.46,-46.05,78.08,20.98,57.1,0.361,129.5,Hold,-0.165,14.34,66,15.98,27.9,REDUCE,0.54,0,overbought; positive alpha; benchmark outperformance; stretched valuation,FALSE
784,23-03-2024,PORT-2942,LUMN,Communication Services,Equity,Growth,Dow Jones,GBP,Sideways,Growth,Aggressive,1,20.4,80.7,646.51,606.2,674,435747.74,27168.94,6.65,1049248.33,41.53,6.14,35.39,17.1,8.9,6.03,6.13,37.98,36.35,1.13,39.3,29.8,63.6,-3.523,-2.288,604.01,639.21,-19.83,2.16,13.1,1.04,10.17,-40.68,-26.18,-8.03,-18.15,0.196,574.41,Strong Sell,-0.272,21.99,26,14.63,36.5,HOLD,0.64,3,positive alpha; benchmark underperformance; attractive yield; undervalued P/E,FALSE
785,09-03-2022,PORT-3637,SHW,Materials,Equity,Growth,MSCI World,GBP,Sideways,Preservation,Aggressive,5,13.9,103.3,510.92,530.72,960,490483.2,-19008,-3.73,5123964.23,9.57,12.2,-2.63,0.35,7.1,9.33,2.61,30.99,-2.22,2.33,29.09,80.8,25,-2.6,0.389,503.02,442.1,46.15,0.55,-0.17,3.12,11.75,-39.71,63.53,18.7,44.83,0.224,480.17,Hold,0.931,11.74,59,12.68,67.6,STRONG BUY,0.85,11,oversold; high risk-adj return; benchmark outperformance; undervalued P/E,FALSE
786,04-01-2022,PORT-4775,USB,Financials,Equity,Growth,MSCI World,GBP,Sideways,Preservation,Conservative,10,6,32.2,282.66,275,805,227541.3,6166.3,2.79,3679305.45,6.18,5.06,1.12,9.37,13.1,13.25,4.5,37.24,42.13,0.11,9.28,91.2,78,3.38,2.484,257.13,285.89,28.88,1.91,6.65,3.05,28.21,-25.68,64.26,5.89,58.37,0.265,242.35,Buy,0.502,15.62,72,4.75,11.5,STRONG BUY,0.86,13,overbought; high risk-adj return; positive alpha; benchmark outperformance,FALSE
787,22-03-2024,PORT-9752,VMC,Materials,Equity,Dividend,Russell 2000,USD,Volatile,Aggressive Growth,Very Aggressive,30,11.9,64.6,191.14,240.82,964,184258.96,-47891.52,-20.63,2860888.05,6.44,3.53,2.91,10.11,21.7,3.7,4.31,-4.96,-7.19,3.1,23.61,53.8,79.7,1.745,-4.521,189.13,180.6,-15.48,1.52,3.99,3.01,15.27,-45.01,89.58,8.95,80.63,0.212,175.83,Sell,0.991,-8.64,39,4.82,76.6,BUY,0.79,4,overbought; high risk-adj return; positive alpha; benchmark outperformance,FALSE
788,10-06-2022,PORT-4683,KHC,Consumer Staples,Equity,Blend,Dow Jones,GBP,Sideways,Aggressive Growth,Moderate,15,20.5,73,305.85,352.24,67,20491.95,-3108.13,-13.17,8810577.12,0.23,11.95,-11.72,5.81,76.5,12.51,4.78,-1.68,14.03,0.46,31.23,31.3,62.2,3.522,2.127,292.43,294.51,47.87,1.15,13.86,1.15,59.29,-17.76,33.55,23.62,9.93,0.086,275.18,Strong Sell,0.987,8.48,82,8.54,76.7,BUY,0.68,6,positive alpha; benchmark outperformance; attractive yield; stretched valuation,TRUE
789,02-05-2024,PORT-1945,PFE,Healthcare,Equity,Growth,NASDAQ 100,USD,Recovery,Preservation,Very Aggressive,20,19.6,25,913.75,667.95,643,587541.25,158049.4,36.8,2843806.5,20.66,5.06,15.6,1.72,42.1,6.57,2.81,-0.25,71.53,2.04,43.93,46.5,25.2,-0.065,-0.352,927.51,958.44,31.26,1.16,6.42,0.11,52.58,-43.24,-33.84,19.5,-53.34,0.071,866.27,Strong Buy,-0.954,-18.49,63,8.42,38.9,HOLD,0.54,1,oversold; positive alpha; benchmark underperformance; stretched valuation,FALSE
790,27-04-2023,PORT-6366,T,Communication Services,Equity,Momentum,S&P 500,USD,Recovery,Aggressive Growth,Very Aggressive,7,17.7,108.9,635.65,447.98,740,470381,138875.8,41.89,2688432.43,17.5,18.86,-1.36,9.27,44.1,7.46,1.28,-3.25,-2.55,3,44.79,42,27.7,-0.765,2.038,664.98,752.25,48.08,0.79,3.87,2.91,57.24,-32.73,23.93,12.25,11.68,0.346,559.83,Buy,0.486,-16.8,87,11.46,51.1,BUY,0.73,6,oversold; high risk-adj return; positive alpha; benchmark outperformance,FALSE
791,15-12-2022,PORT-5748,PEP,Consumer Staples,Equity,Blend,S&P 500,USD,Volatile,Preservation,Very Aggressive,7,19.7,45.5,637.35,449.62,735,468452.25,137981.55,41.75,6488205.3,7.22,9.31,-2.09,8.46,12.8,0.41,6.39,-9.37,69.54,2.2,43.11,22.2,70.5,0.764,-4.648,573.92,678.23,33.08,2.19,1.04,2.33,27.68,-11.85,76.55,-4.99,81.54,0.184,599.16,Buy,0.587,24.9,85,20.34,76.5,STRONG BUY,0.95,9,overbought; high risk-adj return; benchmark outperformance; attractive yield,FALSE
792,27-12-2022,PORT-8231,COP,Energy,Equity,Dividend,Russell 2000,USD,Sideways,Income,Very Aggressive,15,23.6,48.4,841.14,753.29,466,391971.24,40938.1,11.66,7290086.36,5.38,17.9,-12.52,5.96,42.2,5.07,0.07,57.72,55.93,2.61,32.38,33.2,76.8,-0.387,-1.14,871.92,773.02,25.09,1.03,7.6,3.26,15.09,-31.06,-3.56,18.37,-21.93,0.043,772.82,Strong Sell,-0.591,0.24,29,14.71,74.8,REDUCE,0.58,-2,overbought; high risk-adj return; positive alpha; benchmark underperformance,FALSE
793,12-10-2023,PORT-9914,CVS,Healthcare,Equity,Growth,S&P 500,USD,Sideways,Balanced,Very Aggressive,20,7.4,53.5,624.57,512.47,158,98682.06,17711.8,21.87,7124514.07,1.39,3.24,-1.85,9.38,79.3,5.64,0.54,4.42,24.53,1.62,36.53,92,25.4,3.393,0.014,646.75,717.28,26.98,1.68,0.37,2.95,46.46,-6.32,56.3,6.2,50.1,0.369,597.35,Buy,0.209,-1.76,8,8.7,35.3,STRONG BUY,0.93,7,oversold; high risk-adj return; benchmark outperformance; stretched valuation,FALSE
794,25-12-2023,PORT-7777,ORCL,Technology,Equity,Dividend,Dow Jones,USD,Bull,Income,Very Aggressive,3,17.1,57,319.49,358.56,197,62939.53,-7696.79,-10.9,9740841.1,0.65,18.87,-18.22,13.33,6.7,9.99,4.02,1.27,49.54,0.37,48.99,49.3,46.1,-4.803,-4.357,317.26,289.05,15.75,1.29,4.32,-0.2,32.48,-45.82,-21.04,13.41,-34.45,0.15,299.26,Strong Buy,0.053,-11.36,47,8.73,61,BUY,0.68,6,positive alpha; benchmark underperformance; attractive yield; undervalued P/E,FALSE
795,30-11-2024,PORT-5020,GE,Industrials,Equity,Dividend,MSCI World,USD,Bear,Aggressive Growth,Aggressive,3,11.6,88.4,828.1,1025.97,209,173072.9,-41354.83,-19.29,107133.24,161.55,13.67,147.88,18.47,62.8,8.39,6.09,-1.7,72.84,2.79,16.55,30.8,41,-1.254,3.938,833.5,827.39,38.31,2.01,6.93,0.7,56.88,-29.47,52.99,26.78,26.21,0.014,771.9,Sell,-0.468,-6.15,16,24.97,90.7,REDUCE,0.6,-2,positive alpha; benchmark outperformance; attractive yield; stretched valuation,FALSE
796,25-06-2024,PORT-5530,CRM,Technology,Equity,Blend,MSCI World,USD,Recovery,Growth,Very Aggressive,20,23.7,112.1,780.6,987.6,778,607306.8,-161046,-20.96,304338.95,199.55,13.88,185.67,3.97,46.2,9.9,2.24,-14.21,-19.85,3.17,26.92,71,24.8,-2.4,-0.005,798.31,875.43,3.64,0.62,4.22,2.59,35.14,-28.66,-12.86,1.13,-13.99,0.094,740.06,Hold,-0.223,-3.48,62,14.64,83.2,REDUCE,0.52,0,oversold; high risk-adj return; positive alpha; benchmark underperformance,FALSE
797,10-07-2022,PORT-8193,CCI,Real Estate,REIT,Blend,S&P 500,USD,Recovery,Growth,Conservative,10,23.7,58.3,219.37,191.75,572,125479.64,15798.64,14.4,8866380.59,1.42,10.48,-9.06,14.41,27.3,4.97,2.26,-2.66,40.03,0.03,45.23,20.3,53.8,-0.218,4.091,232.61,177.81,7.86,0.53,-6.25,0.92,37.31,-27.46,96.71,2.53,94.18,0.232,202.43,Strong Buy,0.144,17.55,50,11.18,27.4,BUY,0.73,4,benchmark outperformance; analyst upgrade; rebalance needed,TRUE
798,29-11-2024,PORT-8685,MLM,Materials,Equity,Blend,Dow Jones,GBP,Sideways,ESG,Very Aggressive,15,5.5,46.1,653.62,593.36,680,444461.6,40976.8,10.16,8727313.81,5.09,9.6,-4.51,11.85,24.1,12.08,4.28,3.99,6.24,3.35,35.58,90,35.1,-1.799,-1.611,643.45,743.62,-24.84,1.15,-1.61,1.25,13.68,-42.92,31.06,8.34,22.72,0.343,604.27,Sell,-0.262,25.12,86,13.68,92.7,REDUCE,0.52,0,benchmark outperformance; attractive yield,FALSE
799,11-02-2022,PORT-7487,USB,Financials,Equity,Value,Russell 2000,GBP,Bull,Aggressive Growth,Conservative,5,23.8,60.4,26.5,23.11,767,20325.5,2600.13,14.67,1177434.11,1.73,5.37,-3.64,14.6,29.8,5.72,0.23,39.7,-13.28,0.78,13.75,33.9,31.3,-0.307,4.807,28.79,29.04,2.7,0.67,13.57,3.14,47.61,-11.85,7.07,-8.88,15.95,0.126,25.41,Buy,0.754,-1.58,16,15.06,87.9,STRONG BUY,0.92,10,oversold; high risk-adj return; positive alpha; benchmark outperformance,TRUE
800,25-02-2022,PORT-2338,VMC,Materials,Equity,Dividend,Dow Jones,USD,Sideways,Aggressive Growth,Very Aggressive,1,12.4,107.2,742.68,870.47,204,151506.72,-26069.16,-14.68,4677441.39,3.24,18.85,-15.61,12.24,24.3,8.98,3.28,1.46,44.12,1.8,10.86,52.8,68.6,0.694,-0.014,658.41,742.54,0.79,2.06,14.45,2.66,46.47,-15.69,0.93,34.78,-33.85,0.378,711.02,Strong Buy,-0.113,-12.98,24,17.4,22.5,BUY,0.72,5,overbought; high risk-adj return; positive alpha; benchmark underperformance,FALSE
801,04-09-2024,PORT-3325,PEG,Utilities,Equity,Momentum,NASDAQ 100,USD,Bear,Preservation,Aggressive,20,11.7,62.4,325.95,287.67,90,29335.5,3445.2,13.31,7391469,0.4,9.08,-8.68,17.41,15,7.1,2.24,28.8,64.02,3.35,47.17,53.2,70.8,2.167,0.903,336.71,332.94,-7.76,1.31,7.42,3.43,41.92,-34.79,29.28,19.15,10.13,0.297,290.31,Buy,0.381,20.32,48,1.31,48.5,STRONG BUY,0.95,9,overbought; high risk-adj return; positive alpha; benchmark outperformance,FALSE
802,19-06-2023,PORT-9222,AMD,Technology,Equity,Momentum,Dow Jones,EUR,Bull,Income,Conservative,7,15.1,112.6,434.29,320.89,141,61234.89,15989.4,35.34,5370556.56,1.14,7.03,-5.89,8.5,46.5,8.47,5.47,47.1,-1.68,3.03,25.08,45,77.6,-3.444,-2.112,473.63,444.15,5.98,1.35,-0.87,0.39,10.69,-37.93,81.91,3.44,78.47,0.212,370.88,Buy,0.133,21.44,67,23.26,46,HOLD,0.52,1,overbought; benchmark outperformance; attractive yield; stretched valuation,TRUE
803,28-10-2024,PORT-5783,NUE,Materials,Equity,Value,MSCI World,EUR,Volatile,Preservation,Very Aggressive,15,15.1,91.3,464.5,602.65,368,170936,-50839.2,-22.92,5663012.28,3.02,9.53,-6.51,12.59,24,13.74,5.54,6.8,61.09,1.11,36.74,67.9,22.3,-1.462,-4.881,462.43,494.03,41.07,0.86,10.98,2.5,40.8,-13.13,36.74,-18.58,55.32,0.06,413.92,Strong Sell,0.824,20.3,6,13.4,23,STRONG BUY,0.98,9,oversold; high risk-adj return; positive alpha; benchmark outperformance,FALSE
804,23-09-2023,PORT-4964,META,Technology,Equity,Momentum,Russell 2000,GBP,Bull,Preservation,Conservative,15,18.3,53.1,243.79,230.05,24,5850.96,329.76,5.97,5253819.6,0.11,3.26,-3.15,6.97,62.7,12.4,0.6,32.64,42.97,3.39,2.65,68.6,72.3,-1.437,-4.579,230.65,259.74,-28.67,0.82,4.7,-0.36,40.24,-20.64,-21.78,6.27,-28.05,0.371,218.47,Sell,0.748,8.53,90,21.38,65.2,REDUCE,0.57,0,overbought; positive alpha; benchmark underperformance; stretched valuation,TRUE
805,04-05-2024,PORT-9123,GOOGL,Technology,Equity,Momentum,Russell 2000,EUR,Volatile,Income,Moderate,5,4.4,97.6,146,116.63,381,55626,11189.97,25.18,3285814.11,1.69,10.69,-9,2.09,61,7.47,3.67,1.57,14.95,2.74,38.19,85.3,69.8,3.72,1.126,137.61,154.58,23.43,1.01,8.15,2.18,6.94,-47.97,-35.12,-0.37,-34.75,0.281,139.39,Strong Sell,0.814,15.5,2,17.34,42,HOLD,0.6,1,overbought; high risk-adj return; positive alpha; benchmark underperformance,FALSE
806,28-11-2022,PORT-6810,TSLA,Technology,Equity,Growth,S&P 500,EUR,Recovery,ESG,Very Aggressive,30,16.5,92.1,786.03,999.39,523,411093.69,-111587.28,-21.35,9687624.84,4.24,17.86,-13.62,12.78,77.8,14.41,6.38,-7.3,69.33,0.8,30.59,42.1,35.1,-1.352,-3.989,819.87,801.6,18.22,0.72,1.4,3.48,25.33,-38.42,-18.33,-0.8,-17.53,0.181,684.37,Sell,-0.784,2.07,40,12.46,40.9,REDUCE,0.58,-2,high risk-adj return; benchmark underperformance; attractive yield; stretched valuation,FALSE
807,23-08-2022,PORT-4591,WBD,Communication Services,Equity,Momentum,NASDAQ 100,USD,Recovery,Balanced,Conservative,30,9.4,66.3,98.73,89.07,517,51043.41,4994.22,10.85,985774.64,5.18,9.06,-3.88,5.09,72.1,2.92,6.56,47.02,6.51,3.18,11.13,26.6,45.8,2.661,-1.3,87.76,89.45,3.39,0.77,-0.06,2.14,45.69,-42.83,86.41,2.77,83.64,0.264,93.86,Strong Sell,-0.428,29.3,65,12.39,46.4,HOLD,0.5,3,high risk-adj return; benchmark outperformance; attractive yield; stretched valuation,FALSE
808,22-12-2023,PORT-5475,VLO,Energy,Equity,Dividend,MSCI World,USD,Bear,Balanced,Moderate,5,18.4,100.8,703.11,623.99,187,131481.57,14795.44,12.68,8176684.23,1.61,13.73,-12.12,12.57,6.2,12.1,1.97,35.69,11.1,0.92,37.67,40.3,39.5,-1.477,-2.176,692.2,597.35,33.74,0.88,-6.01,0.29,49.95,-28.49,-18.66,-15.14,-3.52,0.138,668.73,Strong Sell,-0.488,-13.86,19,21.72,38.8,REDUCE,0.55,0,undervalued P/E; bear market caution; rebalance needed,TRUE
809,26-07-2024,PORT-5820,MLM,Materials,Equity,ESG,Dow Jones,USD,Bull,ESG,Aggressive,5,20,112.3,666.81,642.25,492,328070.52,12083.52,3.82,764618.26,42.91,8.43,34.48,5.79,21.2,0.88,4.65,34.24,1.19,1.85,3.48,78.7,27.5,-2.562,3.784,661.99,653.82,-17.88,1.09,8.58,1.26,28.89,-19.28,87.61,23.64,63.97,0.215,602.5,Strong Buy,0.161,22.23,78,15.46,76.9,STRONG BUY,0.88,11,oversold; positive alpha; benchmark outperformance; attractive yield,FALSE
810,27-05-2023,PORT-7936,AEP,Utilities,Equity,Momentum,Dow Jones,USD,Volatile,Income,Very Aggressive,5,12.5,64.2,678.21,720.34,907,615136.47,-38211.91,-5.85,95540.58,643.85,14.05,629.8,17.37,23,9.88,6.28,33.46,0.92,0.65,7.95,49.8,20.9,-3.927,-0.498,712.59,598.56,42.16,0.69,-7.05,0.33,42.43,-38.92,-12.04,15.98,-28.02,0.216,577.4,Strong Buy,0.024,-14.73,77,5.94,54.9,HOLD,0.6,1,oversold; benchmark underperformance; attractive yield; analyst upgrade,FALSE
811,27-10-2022,PORT-7983,CHTR,Communication Services,Equity,Blend,Russell 2000,USD,Bear,Growth,Conservative,3,6.2,108.7,541.75,556.11,106,57425.5,-1522.16,-2.58,3626820.78,1.58,5.68,-4.1,15.53,65.9,12.96,4.06,-8.67,47.38,2.71,-1.36,51.5,28.5,-2.103,-4.621,569.8,509.94,-15.33,2.03,7.02,2.74,22.1,-2.4,37.31,13.28,24.03,0.313,525.05,Buy,0.866,27.96,44,1.56,45.3,STRONG BUY,0.86,11,oversold; high risk-adj return; positive alpha; benchmark outperformance,FALSE
812,06-02-2022,PORT-4195,FCX,Materials,Equity,Momentum,Dow Jones,GBP,Bull,Growth,Aggressive,1,5.7,71.3,479.15,522.74,414,198368.1,-18046.26,-8.34,1402684.38,14.14,12.69,1.45,19.08,44.7,0.94,6.99,20.82,15.38,3.04,19.98,49.7,43.5,-0.813,-4.071,427.36,485.55,44.62,2.06,7.49,0.16,21,-27.87,-8.36,34.21,-42.57,0.112,418.64,Strong Buy,0.051,28.68,4,22.88,39,STRONG BUY,0.96,8,positive alpha; benchmark underperformance; attractive yield; stretched valuation,FALSE
813,26-04-2023,PORT-2397,CCI,Real Estate,REIT,Value,NASDAQ 100,USD,Volatile,Growth,Very Aggressive,20,10.2,91.6,475.43,479.33,344,163547.92,-1341.6,-0.81,8933485.14,1.83,9.53,-7.7,7.22,44.7,8.2,3.71,-2.12,3.1,1.62,25.71,86.7,47.2,-2.928,-3.648,435.8,529.57,45.14,1.56,14.17,0.81,7.04,-35.16,53.91,17.18,36.73,0.308,425.1,Strong Sell,0.368,22.29,35,11.64,14.4,BUY,0.74,4,positive alpha; benchmark outperformance; attractive yield; stretched valuation,FALSE
814,11-05-2024,PORT-7889,NFLX,Communication Services,Equity,Momentum,MSCI World,GBP,Sideways,Balanced,Moderate,10,9,7,796.51,673.3,872,694556.72,107439.12,18.3,3536344.15,19.64,19.58,0.06,0.98,54.1,9.87,1.96,53.86,34.42,1.89,16.77,21,31.3,1.171,-4.458,843.86,946.03,29.33,1.09,-4.67,2.02,9.28,-38.65,10.76,12.32,-1.56,0.322,712.85,Strong Sell,-0.995,-10.35,40,10.44,17.7,HOLD,0.59,1,oversold; high risk-adj return; stretched valuation,FALSE
815,24-01-2022,PORT-1093,SLB,Energy,Equity,Momentum,NASDAQ 100,USD,Sideways,Income,Conservative,15,4.6,50.4,771.84,717.76,713,550321.92,38559.04,7.53,5692116.63,9.67,2.47,7.2,8.82,34.7,4.43,5.32,14.9,73.69,0.81,17.72,42,61.5,-4.922,-0.246,855.84,676.22,42.33,0.44,10.26,0.68,30.58,-13.08,-33.53,21.93,-55.46,0.029,739.05,Strong Sell,0.332,8.63,30,16.12,23.4,HOLD,0.56,2,positive alpha; benchmark underperformance; attractive yield; positive news flow,FALSE
816,07-10-2024,PORT-6699,PXD,Energy,Equity,Momentum,MSCI World,USD,Recovery,Preservation,Conservative,5,18.3,48.3,353.01,302.97,255,90017.55,12760.2,16.52,6538993.52,1.38,1.53,-0.15,2.44,58.1,12.17,6.81,43.75,17.64,3.48,0.82,51.1,73,-3.324,-3.067,312.49,324.04,29.4,1.08,-1.39,2.16,36.9,-31.64,-28.04,-1.46,-26.58,0.372,335.94,Buy,-0.743,4.8,68,11.88,87.6,REDUCE,0.59,0,overbought; high risk-adj return; benchmark underperformance; attractive yield,TRUE
817,16-01-2022,PORT-3002,CF,Materials,Equity,Value,MSCI World,USD,Bull,Balanced,Moderate,3,14,107.6,311.63,397.1,105,32721.15,-8974.35,-21.52,713578.32,4.59,4.09,0.5,8.07,25.5,2.7,4.91,22.56,79.4,3.1,48.24,53,73.7,-4.256,2.411,324.55,274.72,-24.05,1.97,-1.93,1.79,55.71,-15.88,16.32,-2.34,18.66,0.326,272.07,Hold,0.309,7.14,12,11.81,42.9,BUY,0.69,6,overbought; high risk-adj return; benchmark outperformance; attractive yield,FALSE
818,20-12-2022,PORT-5963,MSFT,Technology,Equity,Momentum,NASDAQ 100,GBP,Bull,Aggressive Growth,Moderate,3,12.8,97,222.25,167.64,985,218916.25,53790.85,32.58,5247356.29,4.17,16.74,-12.57,5.07,12.5,2.77,6.56,57.36,27.01,1.33,47.66,51.6,64.1,2.746,1.5,198.98,183.47,-29.02,0.83,11.68,2.62,44.75,-14.52,82.24,10.41,71.83,0.112,196.15,Buy,0.704,-16.24,61,8.27,34.8,STRONG BUY,0.91,15,high risk-adj return; positive alpha; benchmark outperformance; attractive yield,FALSE
819,11-03-2022,PORT-6301,CCI,Real Estate,REIT,Growth,NASDAQ 100,USD,Sideways,ESG,Moderate,10,9.7,16.4,617.35,763.5,913,563640.55,-133434.95,-19.14,2973831.06,18.95,15.1,3.85,13.82,64.9,6.57,3.58,15.02,2.43,2.82,46.95,80.7,45.4,-2.619,4.193,647.23,645.35,-22.18,0.84,-6.51,2.51,20.76,-37.14,-13.63,30.9,-44.53,0.317,525.45,Strong Buy,0.893,17.6,28,12.16,94.9,BUY,0.77,5,high risk-adj return; benchmark underperformance; attractive yield; stretched valuation,FALSE
820,25-10-2024,PORT-6902,EOG,Energy,Equity,ESG,S&P 500,USD,Volatile,Aggressive Growth,Moderate,5,16.7,97,899.96,923.35,878,790164.88,-20536.42,-2.53,6855216.13,11.53,13.14,-1.61,7.26,45.6,8.82,4.79,9.09,54.77,0.19,26.99,77.4,78,1.737,1.34,794.92,758.3,-11.81,1.48,3.23,2.85,18.22,-36.63,-8.79,34.22,-43.01,0.014,836.77,Strong Sell,-0.062,1.6,31,2.37,78.7,HOLD,0.6,3,overbought; high risk-adj return; positive alpha; benchmark underperformance,TRUE
821,06-07-2023,PORT-1577,CAT,Industrials,Equity,Momentum,S&P 500,USD,Sideways,Growth,Moderate,20,17.3,24.5,867.66,667.53,345,299342.7,69044.85,29.98,6232717.25,4.8,11.58,-6.78,9.76,57.5,4.32,0.12,31.51,-3.08,0.07,35.66,69.3,51.8,0.705,0.022,888.27,861.79,-1.66,1.09,-4.47,1.09,7.73,-2.68,63.74,13.35,50.39,0.036,773.57,Buy,-0.424,1.3,83,22.35,62,HOLD,0.57,3,benchmark outperformance; stretched valuation; analyst upgrade; rebalance needed,TRUE
822,17-02-2023,PORT-6169,LIN,Materials,Equity,Value,S&P 500,USD,Volatile,ESG,Moderate,30,14.4,30.6,912.62,1088.76,481,438970.22,-84723.34,-16.18,9368683.21,4.69,7.31,-2.62,9.8,16.3,8.49,5.45,51.06,0.97,3.34,7.64,49.3,71.1,2.084,-2.858,878.94,1031.1,9.87,2.09,12.51,-0.01,14.62,-26.98,-23.74,33.07,-56.81,0.283,796.38,Strong Buy,-0.621,19.56,33,4.91,76.7,HOLD,0.59,1,overbought; positive alpha; benchmark underperformance; attractive yield,FALSE
823,15-12-2023,PORT-8435,PEP,Consumer Staples,Equity,Growth,S&P 500,EUR,Bull,ESG,Aggressive,5,20.5,29.5,570.31,705.95,277,157975.87,-37572.28,-19.21,1163736.64,13.57,13.34,0.23,14.43,39.7,9.42,4.32,-4.24,-14.96,3.01,15.12,62.5,68.4,4.523,4.038,617.79,531.53,23.05,0.2,9.62,0.96,42.9,-13.04,36.64,7.19,29.45,0.195,516.27,Strong Sell,-0.553,-5.23,13,10.85,67.9,REDUCE,0.63,0,overbought; positive alpha; benchmark outperformance; attractive yield,FALSE
824,16-09-2023,PORT-4394,USB,Financials,Equity,Blend,S&P 500,USD,Bear,Growth,Moderate,3,22.1,32.3,631.82,683.62,255,161114.1,-13209,-7.58,6573247.71,2.45,1.96,0.49,0.24,8.2,5.19,2.61,42.37,-15.56,3.04,19.06,63.3,30.2,2.115,3.769,682.21,710.8,46.37,0.48,8.77,0.23,52.09,-4.68,38.08,23.19,14.89,0.19,608.4,Strong Sell,0.505,24.32,68,24.39,57.8,HOLD,0.56,3,oversold; positive alpha; benchmark outperformance; undervalued P/E,TRUE
