transaction_id,transaction_datetime,account_id,customer_id,bank_name,channel,transaction_type,amount_inr,merchant_category,sender_geography,receiver_geography,device_type,ip_address,kyc_status,account_age_days,previous_fraud_flag,velocity_last_1hr,geo_distance_km,behavioural_deviation_score,risk_score,risk_tier,alerts_triggered,num_alerts,txn_monitoring_agent_flag,behavioural_agent_flag,identity_verified,graph_network_agent_flag,case_escalated,account_frozen,sar_required,sar_status,resolution_time_hrs,fraud_confirmed,fraud_type
TXN898E59B32289,2024-05-09 12:36:14,ACC787277,CUST41571,IndusInd Bank,Net Banking,Refund,83338.86,Jewellery,Pune,Singapore,Tablet,85.72.158.39,Verified,804,0,1,72.6,0.1458,0.1428,Low,Velocity Check,1,1,0,1,1,0,0,0,Not Required,30.19,0,None
TXN1564B87596BE,2025-07-16 18:21:53,ACC712982,CUST30635,ICICI Bank,POS,Transfer,133596.56,Jewellery,Hyderabad,UK,ATM Terminal,111.226.75.184,Verified,421,0,5,27.6,0.3966,0.33,Medium,None,0,0,0,1,0,0,0,0,Not Required,51.15,0,None
TXN6980E3DFB7D3,2025-10-10 19:22:20,ACC944962,CUST79163,Yes Bank,ATM,Payment,89509.88,Utilities,USA,Hyderabad,Mobile,39.200.72.9,Expired,1449,0,4,52.4,0.1461,0.0785,Low,None,0,0,0,1,0,0,0,0,Not Required,57.07,0,None
TXN1B703CCEEE83,2024-04-29 00:17:05,ACC197251,CUST68800,Yes Bank,Mobile Banking,Credit,149362.29,Healthcare,Mumbai,Mumbai,Tablet,23.81.48.198,Expired,601,0,5,23.2,0.1884,0.1099,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,56.83,0,None
TXND32FF9D0973A,2025-10-30 21:49:26,ACC388389,CUST73624,SBI,NEFT,Debit,4852.9,Unknown Vendor,Ahmedabad,Lucknow,Desktop,57.28.135.110,Pending,126,0,1,25.6,0.109,0.0816,Low,None,0,0,0,1,0,0,0,0,Not Required,3.1,0,None
TXNC54E410B2D80,2025-09-01 05:43:25,ACC571029,CUST85914,SBI,NEFT,Debit,13526.74,Healthcare,Mumbai,Dubai,Tablet,243.191.5.128,Pending,1812,0,3,62.4,0.3264,0.4574,Medium,Large Transaction,1,1,0,1,0,0,0,0,Not Required,47.51,0,None
TXN032C3E821675,2025-09-11 21:43:16,ACC584714,CUST82603,PNB,POS,Withdrawal,144962.29,Online Gaming,Delhi,Lucknow,Mobile,86.121.3.94,Pending,2975,0,3,98.4,0.067,0.121,Low,None,0,0,0,1,1,0,0,0,Not Required,6.9,0,None
TXNF97EFE8C7CFD,2023-06-07 18:18:40,ACC543143,CUST71993,PNB,Mobile Banking,Withdrawal,142911.84,Real Estate,Kolkata,Ahmedabad,Mobile,131.200.214.181,Pending,1468,0,2,55.2,0.0345,0.4384,Medium,Device Mismatch,1,1,0,1,1,0,0,0,Not Required,63.76,0,None
TXN16431DC527B0,2024-02-23 18:01:05,ACC330283,CUST59672,Yes Bank,POS,Withdrawal,124497.41,Utilities,Dubai,Bangalore,POS Terminal,16.106.185.4,Verified,1720,0,5,60.7,0.2545,0.4472,Medium,None,0,0,0,1,0,0,0,0,Not Required,9.91,0,None
TXNC2EF234E14B8,2023-03-25 08:07:35,ACC988662,CUST85525,PNB,POS,Refund,131817.9,Retail,USA,Kolkata,POS Terminal,40.56.77.23,Verified,3268,0,5,147.7,0.1603,0.1935,Low,Structuring,1,1,0,1,0,0,0,0,Not Required,2.22,0,None
TXNB02BF7FF88B7,2025-09-25 13:59:43,ACC479201,CUST97684,Kotak Mahindra,Net Banking,Debit,100620.03,Electronics,Lucknow,Ahmedabad,Desktop,140.41.75.119,Verified,40,0,3,45.1,0.3047,0.3793,Medium,Large Transaction,1,1,0,1,0,0,0,0,Not Required,52.41,0,None
TXNF9C0C6B1CE0B,2023-02-06 00:55:30,ACC584714,CUST82845,HDFC Bank,NEFT,Withdrawal,129939.08,Travel,Mumbai,Pune,Mobile,210.51.22.47,Verified,689,0,2,131.3,0.1255,0.4249,Medium,Structuring,1,1,0,1,0,0,0,0,Not Required,18.55,0,None
TXN9E316B9146E5,2024-04-28 01:15:21,ACC279451,CUST52487,IndusInd Bank,IMPS,Withdrawal,1094008.27,Groceries,Delhi,Singapore,Unknown,165.197.27.253,Verified,2,0,6,1662.6,0.923,0.723,High,Geo Anomaly; New Beneficiary,2,1,1,0,1,1,0,1,Filed,8.59,1,Account Takeover
TXNA4FAA88F809C,2025-10-10 04:57:17,ACC518801,CUST11934,Yes Bank,IMPS,Withdrawal,117123.08,Groceries,Delhi,Hong Kong,Unknown,194.198.79.195,Verified,2830,0,5,51.7,0.2618,0.1825,Low,None,0,0,0,1,1,0,0,0,Not Required,59.32,0,None
TXN95CB24907BB7,2023-07-07 03:49:56,ACC126225,CUST18981,IndusInd Bank,Net Banking,Credit,51174.84,Utilities,Pune,Jaipur,Desktop,181.61.11.121,Verified,2316,0,1,94.3,0.3507,0.3375,Medium,Multiple Failures,1,1,0,1,0,0,0,0,Not Required,51.77,0,None
TXN7318828F5CEE,2024-10-24 22:28:00,ACC271339,CUST79822,Yes Bank,UPI,Payment,50558.39,Crypto Exchange,Ahmedabad,UK,Desktop,34.103.196.65,Rejected,524,0,18,8615.0,0.6424,0.99,Critical,Round Amount; Large Transaction; Velocity Check; Multiple Failures,4,1,1,1,1,1,0,1,Pending,39.98,1,Identity Theft
TXNA24F9B52AEDC,2023-01-23 21:11:31,ACC321231,CUST31174,IndusInd Bank,Mobile Banking,Refund,100402.54,Travel,Hyderabad,Chennai,Desktop,55.202.95.42,Verified,1630,0,4,120.5,0.3435,0.2571,Low,None,0,0,0,1,1,0,0,0,Not Required,19.43,0,None
TXN131484348F9E,2025-11-26 10:37:47,ACC330283,CUST64948,Axis Bank,Wire Transfer,Debit,49491.82,Retail,UK,Hong Kong,Tablet,179.72.45.83,Verified,3465,0,5,7465.0,0.6039,0.739,High,Device Mismatch; Night Transaction; Geo Anomaly,3,1,1,1,0,1,0,1,Filed,21.03,1,Account Takeover
TXNB03E2EAB9275,2025-08-21 03:22:44,ACC855731,CUST26483,HDFC Bank,IMPS,Credit,20629.34,Jewellery,Jaipur,UK,Tablet,129.33.112.7,Verified,1264,0,4,120.1,0.3643,0.41,Medium,None,0,0,0,1,0,0,0,0,Not Required,61.93,0,None
TXNE2649B00B047,2024-08-08 17:42:12,ACC802729,CUST50306,Axis Bank,RTGS,Refund,503965.72,Healthcare,Kolkata,Singapore,Desktop,60.168.119.80,Verified,11,1,20,6598.9,0.9075,0.7122,High,Structuring,1,1,1,1,1,1,0,1,Filed,23.72,1,Structuring
TXNBF856B3864CF,2023-08-01 12:51:37,ACC344098,CUST26483,IndusInd Bank,IMPS,Debit,67411.11,Unknown Vendor,Ahmedabad,Pune,Mobile,35.119.190.196,Expired,2068,0,3,72.5,0.0696,0.3873,Medium,None,0,0,0,1,0,0,0,0,Not Required,55.13,0,None
TXNC2905A5343AF,2023-01-30 07:10:51,ACC407757,CUST62772,IndusInd Bank,Mobile Banking,Transfer,43978.54,Foreign Exchange,USA,Singapore,Tablet,198.143.216.198,Pending,1949,0,1,71.6,0.1987,0.0317,Low,None,0,0,0,1,0,0,0,0,Not Required,5.34,0,None
TXNB53CEEC4FF84,2025-10-10 08:56:59,ACC779514,CUST53309,PNB,RTGS,Payment,1066077.99,Real Estate,Singapore,Mumbai,Desktop,26.249.162.79,Pending,3209,1,15,10732.3,0.8687,0.8633,Critical,Structuring; Geo Anomaly; AML Flag; New Beneficiary,4,1,1,0,1,1,0,1,Under Review,49.65,1,Identity Theft
TXN0FF6D0FDC1ED,2025-05-12 03:55:10,ACC440035,CUST77839,SBI,IMPS,Transfer,67359.36,Groceries,Kolkata,Hyderabad,Desktop,3.228.193.175,Verified,619,0,2,188.6,0.0937,0.3159,Medium,Geo Anomaly,1,1,0,1,1,0,0,0,Not Required,34.79,0,None
TXNBA573D9FFFD5,2025-04-01 19:03:53,ACC571029,CUST87110,Yes Bank,NEFT,Refund,125400.75,Entertainment,Lucknow,Mumbai,ATM Terminal,230.15.134.133,Expired,1641,0,2,11.5,0.1506,0.1793,Low,None,0,0,0,1,0,0,0,0,Not Required,19.44,0,None
TXN213D852835C5,2025-07-27 06:09:36,ACC112038,CUST69638,IndusInd Bank,Mobile Banking,Withdrawal,86698.8,Restaurants,Singapore,Delhi,Tablet,153.230.219.244,Verified,3210,0,3,38.4,0.2953,0.1583,Low,None,0,0,0,1,1,0,0,0,Not Required,5.1,0,None
TXNCCDE1C76B596,2024-06-10 14:52:14,ACC913694,CUST62565,Axis Bank,Wire Transfer,Transfer,65506.5,Fuel,Delhi,Lucknow,Unknown,221.14.123.213,Expired,1093,0,2,95.4,0.3871,0.3923,Medium,None,0,0,0,1,0,0,0,0,Not Required,33.34,0,None
TXN31B97E1EA3F0,2023-09-30 12:55:18,ACC663054,CUST58944,Kotak Mahindra,Mobile Banking,Withdrawal,16051.89,Electronics,Delhi,UK,ATM Terminal,213.189.250.110,Expired,524,0,4,32.9,0.3507,0.1078,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,9.1,0,None
TXNAE1FFA4E0E32,2025-05-09 18:26:44,ACC660086,CUST17989,Kotak Mahindra,ATM,Debit,26440.64,Healthcare,Delhi,UK,ATM Terminal,245.4.106.150,Verified,796,0,2,149.4,0.4477,0.4431,Medium,None,0,0,0,1,0,0,0,0,Not Required,7.79,0,None
TXN0789DE504171,2025-02-08 15:55:32,ACC765822,CUST19287,Kotak Mahindra,Net Banking,Debit,82000.44,Retail,UK,Delhi,ATM Terminal,119.9.110.207,Verified,1668,0,4,177.4,0.0177,0.1672,Low,None,0,0,0,1,0,0,0,0,Not Required,67.84,0,None
TXND95BECFCEF1F,2024-10-03 23:46:42,ACC988662,CUST77839,Yes Bank,RTGS,Credit,137531.37,Travel,Kolkata,Lucknow,Desktop,219.57.225.41,Expired,1171,0,2,183.2,0.0024,0.1756,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,53.64,0,None
TXN89D089C9FE6B,2025-08-14 14:01:31,ACC832052,CUST65519,HDFC Bank,IMPS,Transfer,104862.23,Electronics,Chennai,Singapore,POS Terminal,58.65.236.180,Verified,3135,0,5,172.2,0.072,0.2862,Low,Device Mismatch,1,1,0,1,1,0,0,0,Not Required,16.78,0,None
TXN79885C586A13,2024-10-28 19:09:04,ACC287330,CUST17665,HDFC Bank,UPI,Credit,64624.02,Online Gaming,Kolkata,Ahmedabad,ATM Terminal,166.169.87.117,Verified,2294,0,2,117.6,0.1191,0.362,Medium,Round Amount,1,1,0,1,0,0,0,0,Not Required,2.66,0,None
TXN4328E12DF5D3,2024-04-13 03:14:24,ACC377746,CUST42742,ICICI Bank,UPI,Withdrawal,74324.74,Crypto Exchange,Pune,USA,ATM Terminal,217.11.86.12,Expired,71,0,5,192.0,0.38,0.3159,Medium,None,0,0,0,1,0,0,0,0,Not Required,14.22,0,None
TXNFE31E46272EF,2024-01-06 00:36:47,ACC632342,CUST27342,Yes Bank,UPI,Transfer,81377.86,Travel,Hong Kong,Mumbai,POS Terminal,58.88.80.90,Verified,1042,0,2,1.3,0.0755,0.2137,Low,None,0,0,0,1,0,0,0,0,Not Required,11.93,0,None
TXN6ECF7EA8370D,2023-04-03 05:49:51,ACC498591,CUST56438,Axis Bank,Net Banking,Payment,109434.87,Unknown Vendor,Pune,Hyderabad,Tablet,204.17.115.219,Pending,2409,0,5,38.7,0.3491,0.1229,Low,Large Transaction,1,1,0,1,0,0,0,0,Not Required,21.91,0,None
TXN02115D12523C,2024-10-24 22:34:11,ACC543143,CUST86569,SBI,Mobile Banking,Debit,80656.81,Foreign Exchange,Pune,Lucknow,Unknown,190.118.62.33,Verified,3112,0,2,175.9,0.0259,0.3754,Medium,Geo Anomaly,1,1,0,1,1,0,0,0,Not Required,23.23,0,None
TXN1F7745CED9A1,2024-01-13 01:30:47,ACC539898,CUST89507,Yes Bank,RTGS,Withdrawal,11380.57,Restaurants,Ahmedabad,Hyderabad,POS Terminal,96.142.81.17,Verified,1602,0,5,155.0,0.1207,0.0999,Low,None,0,0,0,1,0,0,0,0,Not Required,65.02,0,None
TXN697A40BC474C,2023-07-25 17:41:13,ACC308496,CUST16572,ICICI Bank,Mobile Banking,Withdrawal,11494.43,Utilities,Chennai,Delhi,ATM Terminal,96.118.205.33,Pending,3531,0,3,30.2,0.3839,0.3107,Medium,New Beneficiary,1,1,0,1,1,0,0,0,Not Required,18.88,0,None
TXND59E29C15168,2023-02-09 11:09:39,ACC106814,CUST51467,Yes Bank,NEFT,Debit,121316.87,Utilities,Chennai,Mumbai,Mobile,147.81.137.81,Verified,1137,0,2,33.2,0.0477,0.1721,Low,None,0,0,0,1,0,0,0,0,Not Required,62.06,0,None
TXN51BA7AF8521A,2023-11-23 01:01:57,ACC688508,CUST77391,HDFC Bank,Mobile Banking,Debit,49599.03,Jewellery,Dubai,UK,Mobile,133.226.248.235,Rejected,1098,0,9,2723.2,0.6374,0.8481,Critical,Round Amount; Structuring,2,1,1,1,0,1,1,1,Pending,1.86,1,Phishing
TXNEF9FACA6A8B6,2025-02-04 06:52:56,ACC249811,CUST63269,Kotak Mahindra,UPI,Withdrawal,95143.7,Utilities,UK,Lucknow,Desktop,247.106.120.194,Verified,2442,0,1,71.6,0.2779,0.0646,Low,Round Amount,1,1,0,1,0,0,0,0,Not Required,34.18,0,None
TXN6AB6D7D157E4,2025-03-18 10:15:21,ACC479201,CUST74042,SBI,Wire Transfer,Refund,117862.96,Entertainment,Pune,Singapore,POS Terminal,136.98.87.250,Verified,2895,0,2,80.9,0.0774,0.4081,Medium,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,29.25,0,None
TXNBABC6D28B1BB,2024-07-16 23:43:15,ACC211579,CUST98039,PNB,POS,Credit,117042.9,Online Gaming,UK,Pune,Unknown,96.41.200.44,Expired,681,0,2,173.9,0.0039,0.1057,Low,None,0,0,0,1,0,0,0,0,Not Required,26.04,0,None
TXN61C95C294625,2023-09-25 08:28:38,ACC793384,CUST82132,HDFC Bank,IMPS,Withdrawal,88388.46,Restaurants,Hyderabad,Hong Kong,Desktop,166.6.46.218,Verified,3277,0,2,184.4,0.0392,0.265,Low,None,0,0,0,1,0,0,0,0,Not Required,43.18,0,None
TXN7A7E5B31B690,2024-09-04 17:00:21,ACC166613,CUST28373,ICICI Bank,Mobile Banking,Refund,6059.64,Utilities,Kolkata,Kolkata,Mobile,68.175.26.247,Expired,1509,0,2,13.4,0.3762,0.3182,Medium,Large Transaction,1,1,0,1,0,0,0,0,Not Required,51.92,0,None
TXN5DCA7626C667,2025-06-12 02:36:06,ACC376183,CUST41571,PNB,ATM,Credit,1169737.97,Healthcare,Bangalore,Bangalore,Desktop,77.237.47.23,Pending,1,0,20,10056.6,0.7281,0.8624,Critical,Velocity Check; Multiple Failures; Device Mismatch; Large Transaction,4,1,1,1,0,1,1,1,Under Review,1.75,1,Card Fraud
TXNDCC4F69DFBBC,2024-07-03 21:39:03,ACC887352,CUST69638,ICICI Bank,UPI,Debit,48902.11,Jewellery,Ahmedabad,Bangalore,Desktop,70.216.46.114,Pending,2729,0,2,134.7,0.0925,0.393,Medium,None,0,0,0,1,0,0,0,0,Not Required,56.84,0,None
TXND17293A81CD0,2024-03-15 19:15:56,ACC149405,CUST14117,IndusInd Bank,Net Banking,Withdrawal,1889644.23,Travel,Singapore,Delhi,ATM Terminal,90.141.147.30,Pending,1930,0,6,6618.9,0.877,0.99,Critical,Multiple Failures; Round Amount; New Beneficiary; Large Transaction,4,1,1,0,0,1,0,1,Under Review,58.43,1,Shell Account
TXNB2AF56FDBAC7,2025-03-05 17:43:14,ACC766563,CUST73699,IndusInd Bank,IMPS,Withdrawal,149701.01,Groceries,UK,UK,ATM Terminal,159.96.88.77,Verified,198,0,3,112.1,0.2004,0.1346,Low,None,0,0,0,1,0,0,0,0,Not Required,6.52,0,None
TXND0244CA8CEC9,2024-10-27 11:56:00,ACC759176,CUST56438,IndusInd Bank,Wire Transfer,Credit,123604.82,Entertainment,Lucknow,Hyderabad,ATM Terminal,146.5.84.92,Verified,3195,0,4,168.4,0.0616,0.3305,Medium,Large Transaction,1,1,0,1,0,0,0,0,Not Required,20.94,0,None
TXNCF0749FB4686,2024-02-18 13:24:59,ACC322955,CUST42742,HDFC Bank,Net Banking,Refund,146890.0,Groceries,Mumbai,Lucknow,Tablet,59.172.160.124,Verified,744,0,4,145.2,0.1055,0.3555,Medium,None,0,0,0,1,0,0,0,0,Not Required,60.3,0,None
TXN40AD470FF8A5,2025-04-08 23:11:16,ACC377370,CUST31798,Yes Bank,Net Banking,Transfer,64158.42,Real Estate,Hyderabad,Ahmedabad,Unknown,163.210.48.76,Verified,1896,0,2,91.4,0.1783,0.2413,Low,Structuring,1,1,0,1,1,0,0,0,Not Required,60.87,0,None
TXN37C83214D5D9,2024-12-27 00:12:49,ACC678856,CUST28373,SBI,Mobile Banking,Refund,58216.15,Unknown Vendor,Chennai,Kolkata,POS Terminal,237.34.188.169,Verified,3643,0,5,74.6,0.2329,0.3218,Medium,None,0,0,0,1,0,0,0,0,Not Required,67.63,0,None
TXNA41B057F00FE,2025-06-15 03:04:25,ACC220116,CUST62296,PNB,Net Banking,Debit,77601.78,Foreign Exchange,Pune,Mumbai,Unknown,117.197.10.75,Verified,1518,0,1,67.5,0.0164,0.3835,Medium,Night Transaction,1,1,0,1,1,0,0,0,Not Required,19.96,0,None
TXNA1663A111AF7,2023-02-12 00:29:19,ACC230889,CUST12757,PNB,NEFT,Withdrawal,66060.74,Real Estate,Chennai,Mumbai,ATM Terminal,121.61.69.47,Verified,1752,0,5,128.5,0.3492,0.3442,Medium,New Beneficiary,1,1,0,1,1,0,0,0,Not Required,37.07,0,None
TXN06CE2E151AC2,2025-11-16 12:31:51,ACC321231,CUST22363,IndusInd Bank,UPI,Withdrawal,112739.34,Utilities,Lucknow,Kolkata,Desktop,78.86.246.253,Pending,128,0,1,168.8,0.2866,0.2855,Low,Round Amount,1,1,0,1,0,0,0,0,Not Required,59.82,0,None
TXN59093F5E6720,2024-10-18 11:12:06,ACC542666,CUST38534,IndusInd Bank,Net Banking,Payment,9682.11,Online Gaming,Ahmedabad,Mumbai,ATM Terminal,101.105.95.215,Verified,1677,0,11,14180.8,0.8321,0.6409,High,New Beneficiary,1,1,1,1,1,1,0,1,Pending,67.06,1,Structuring
TXN8F446DF26F7F,2025-12-27 04:24:40,ACC267414,CUST65296,PNB,Wire Transfer,Credit,1034571.0,Foreign Exchange,Ahmedabad,Singapore,Mobile,137.216.157.157,Expired,19,1,12,14600.9,0.6348,0.99,Critical,Large Transaction,1,1,1,0,0,1,1,1,Under Review,1.57,1,Synthetic Identity
TXN7AB28976BE85,2023-10-07 01:10:29,ACC816751,CUST75909,ICICI Bank,Net Banking,Payment,122946.95,Healthcare,Ahmedabad,Chennai,Mobile,95.132.83.246,Verified,980,0,1,139.5,0.3523,0.3783,Medium,Large Transaction,1,1,0,1,0,0,0,0,Not Required,34.08,0,None
TXN324CF96DFBF9,2024-08-23 04:43:02,ACC321231,CUST49117,HDFC Bank,NEFT,Refund,99532.22,Travel,Dubai,Delhi,Tablet,227.26.52.98,Verified,3644,0,5,18.6,0.0007,0.464,Medium,None,0,1,0,1,0,0,0,0,Not Required,9.13,0,None
TXN618DAA639A7C,2025-09-06 22:19:47,ACC267414,CUST68800,Yes Bank,POS,Debit,131987.34,Utilities,Chennai,Mumbai,POS Terminal,162.16.33.117,Verified,1677,0,5,33.1,0.4256,0.2566,Low,None,0,0,0,1,0,0,0,0,Not Required,60.14,0,None
TXNE5AEF50A2887,2023-01-30 21:20:23,ACC246316,CUST85880,SBI,RTGS,Credit,76195.59,Entertainment,Lucknow,Pune,POS Terminal,48.239.141.23,Verified,1746,0,4,187.4,0.3084,0.3293,Medium,None,0,0,0,1,1,0,0,0,Not Required,61.96,0,None
TXND94CF898B0E5,2023-07-25 17:24:42,ACC660086,CUST24322,SBI,UPI,Payment,79604.53,Groceries,UK,Mumbai,Desktop,160.61.233.15,Verified,1755,0,3,56.1,0.0983,0.3653,Medium,None,0,0,0,1,1,0,0,0,Not Required,45.75,0,None
TXNBE627D35AE93,2025-11-23 01:38:28,ACC391476,CUST44760,Axis Bank,RTGS,Debit,26878.54,Electronics,Singapore,Singapore,Tablet,208.73.152.42,Verified,910,0,1,117.1,0.4225,0.1472,Low,AML Flag,1,1,0,1,0,0,0,0,Not Required,33.56,0,None
TXN32DF52DCED4F,2025-06-04 06:31:30,ACC358607,CUST19287,Axis Bank,RTGS,Withdrawal,49499.85,Online Gaming,Kolkata,Dubai,ATM Terminal,1.67.150.63,Rejected,28,0,12,10626.8,0.77,0.8105,Critical,Velocity Check; Round Amount; Multiple Failures,3,1,1,1,0,1,0,1,Under Review,49.26,1,Card Fraud
TXN1D8382BEBF79,2025-03-03 06:57:12,ACC814825,CUST77391,PNB,IMPS,Credit,52906.5,Electronics,Singapore,Lucknow,ATM Terminal,128.127.189.71,Pending,1713,0,2,192.1,0.1039,0.0365,Low,None,0,0,0,1,1,0,0,0,Not Required,58.28,0,None
TXNF1209673410B,2024-08-02 04:13:46,ACC198246,CUST31643,PNB,POS,Payment,72741.82,Online Gaming,Hong Kong,UK,Unknown,232.89.69.192,Verified,1080,0,5,104.9,0.083,0.4733,Medium,None,0,1,0,1,0,0,0,0,Not Required,1.79,0,None
TXNCA1BCB651EE5,2025-06-25 06:59:06,ACC983794,CUST85914,PNB,NEFT,Credit,133891.79,Restaurants,Kolkata,Lucknow,POS Terminal,233.79.126.56,Verified,3108,0,5,103.0,0.3196,0.2339,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,27.42,0,None
TXNB7E14193E8D3,2024-01-31 19:53:29,ACC331148,CUST17716,Kotak Mahindra,IMPS,Credit,203161.7,Groceries,UK,Chennai,Mobile,84.102.97.250,Verified,5,0,7,4699.1,0.6199,0.9616,Critical,Velocity Check,1,1,1,1,1,1,1,1,Pending,1.89,1,Wire Fraud
TXN75211C1959E6,2023-02-22 10:30:14,ACC500156,CUST87128,SBI,POS,Refund,84647.05,Unknown Vendor,Chennai,Hyderabad,Mobile,5.104.253.83,Verified,2633,0,1,118.3,0.2431,0.3171,Medium,Device Mismatch,1,1,0,1,1,0,0,0,Not Required,22.1,0,None
TXNC98D5F99B3DE,2025-08-22 19:43:00,ACC126225,CUST22363,HDFC Bank,Mobile Banking,Debit,27479.45,Entertainment,Pune,UK,Desktop,8.248.218.110,Expired,3308,0,5,188.7,0.2514,0.2868,Low,None,0,0,0,1,0,0,0,0,Not Required,65.99,0,None
TXNB3E00D78531A,2025-04-09 11:01:42,ACC802729,CUST35112,HDFC Bank,Mobile Banking,Debit,71131.32,Electronics,Pune,Chennai,Unknown,240.1.229.158,Pending,1705,0,5,86.1,0.1499,0.2265,Low,None,0,0,0,1,0,0,0,0,Not Required,61.32,0,None
TXN8B3FE70D5DF3,2024-02-05 05:02:56,ACC910620,CUST73092,PNB,Net Banking,Refund,47766.35,Fuel,Delhi,Dubai,Desktop,124.161.207.25,Verified,242,0,4,39.3,0.0763,0.2534,Low,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,5.41,0,None
TXN942B7E0B9614,2023-10-06 14:13:44,ACC712982,CUST85880,SBI,UPI,Credit,9832.49,Crypto Exchange,Singapore,UK,POS Terminal,153.36.101.133,Rejected,15,1,13,12776.1,0.7146,0.8536,Critical,Device Mismatch; Structuring; Multiple Failures,3,1,1,0,1,1,0,1,Pending,30.53,1,Phishing
TXN0AD54B200117,2023-01-08 23:34:06,ACC183667,CUST24662,Yes Bank,RTGS,Withdrawal,11524.83,Healthcare,USA,Lucknow,Mobile,202.241.17.251,Expired,3525,0,4,139.0,0.4325,0.1516,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,6.57,0,None
TXNCE88CA842A2E,2025-07-28 20:43:34,ACC678856,CUST80697,IndusInd Bank,Net Banking,Payment,53167.26,Foreign Exchange,Mumbai,Pune,Tablet,140.40.48.83,Pending,1097,0,4,133.8,0.112,0.3266,Medium,AML Flag,1,1,0,1,1,0,0,0,Not Required,4.33,0,None
TXND2BC4EBA049C,2024-03-18 19:40:29,ACC770487,CUST88504,HDFC Bank,UPI,Payment,133849.88,Restaurants,USA,Mumbai,Unknown,80.163.159.31,Expired,1161,0,2,120.8,0.3548,0.2548,Low,None,0,0,0,1,0,0,0,0,Not Required,6.78,0,None
TXN173F83EB6894,2024-09-03 12:34:06,ACC518801,CUST17944,PNB,Mobile Banking,Refund,6081.85,Crypto Exchange,Jaipur,Pune,POS Terminal,142.204.142.161,Verified,2733,0,5,2.5,0.1763,0.1077,Low,Multiple Failures,1,1,0,1,0,0,0,0,Not Required,7.43,0,None
TXNC5381463A878,2023-11-18 00:20:36,ACC821590,CUST75909,IndusInd Bank,ATM,Refund,51447.62,Restaurants,Kolkata,Bangalore,Desktop,15.97.239.77,Verified,3511,0,5,181.6,0.405,0.3877,Medium,None,0,0,0,1,1,0,0,0,Not Required,35.6,0,None
TXNCF13D1FCA07B,2023-09-19 06:29:17,ACC809570,CUST72493,Yes Bank,UPI,Refund,17710.92,Crypto Exchange,Singapore,Lucknow,Mobile,139.144.113.21,Verified,847,0,4,75.7,0.0433,0.251,Low,None,0,0,0,1,0,0,0,0,Not Required,40.82,0,None
TXN5EC755D3A991,2023-10-17 16:07:56,ACC279451,CUST19305,HDFC Bank,Net Banking,Debit,98464.05,Jewellery,Mumbai,Hyderabad,ATM Terminal,205.81.75.5,Verified,955,0,4,95.5,0.1227,0.3458,Medium,Velocity Check,1,1,0,1,0,0,0,0,Not Required,35.1,0,None
TXNEC8DEF4CD612,2023-08-02 17:36:05,ACC363626,CUST20745,Yes Bank,ATM,Debit,112632.18,Utilities,Hyderabad,Kolkata,Unknown,19.173.124.148,Verified,1755,0,4,26.5,0.1834,0.1467,Low,Night Transaction,1,1,0,1,1,0,0,0,Not Required,66.52,0,None
TXND7F265367967,2024-08-20 02:15:06,ACC877572,CUST79163,PNB,Net Banking,Refund,45250.91,Entertainment,Bangalore,Pune,ATM Terminal,209.229.3.56,Pending,2147,0,3,185.6,0.0233,0.1817,Low,Velocity Check,1,1,0,1,1,0,0,0,Not Required,29.1,0,None
TXNF55F50B1F969,2023-07-20 19:22:28,ACC802729,CUST10074,SBI,IMPS,Refund,97082.2,Electronics,Kolkata,Hyderabad,Mobile,160.61.5.221,Verified,2432,0,5,23.7,0.0742,0.3664,Medium,None,0,0,0,1,0,0,0,0,Not Required,46.38,0,None
TXN0DA1CDC1108B,2024-02-12 10:57:59,ACC356787,CUST30635,IndusInd Bank,Wire Transfer,Credit,30084.65,Crypto Exchange,Ahmedabad,USA,Tablet,146.239.187.60,Verified,2383,0,4,8.3,0.2805,0.2994,Low,None,0,0,0,1,0,0,0,0,Not Required,10.45,0,None
TXN4D7FC04CCF07,2025-10-24 17:43:19,ACC380746,CUST80678,PNB,Wire Transfer,Transfer,41075.82,Foreign Exchange,Dubai,Lucknow,Desktop,12.163.146.192,Expired,2507,0,3,45.0,0.0408,0.3297,Medium,Structuring,1,1,0,1,0,0,0,0,Not Required,52.0,0,None
TXNC7E512FEC4D5,2023-11-25 08:07:23,ACC482554,CUST47388,PNB,POS,Transfer,49592.68,Foreign Exchange,Kolkata,Bangalore,Desktop,153.189.76.32,Pending,2555,0,3,139.9,0.1709,0.1409,Low,Velocity Check,1,1,0,1,1,0,0,0,Not Required,8.28,0,None
TXNCB3060787B3A,2024-10-19 04:42:55,ACC403445,CUST96752,ICICI Bank,UPI,Withdrawal,44520.27,Groceries,UK,Dubai,Desktop,194.215.207.5,Verified,835,0,3,100.8,0.0122,0.241,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,49.34,0,None
